Date,Open,High,Low,Close,Adj Close,Volume,SMA,RSI,MACD,MACD_signal,MACD_diff,bollinger_mavg,bollinger_hband,bollinger_lband
1993-04-06,44.40625,44.40625,44.0625,44.1875,25.201772689819336,129700,45.003125,40.141583447890156,-0.06740123696853573,0.07003183962039541,-0.13743307658893114,45.003125,45.80956877516353,44.19668122483647
1993-04-07,44.25,44.34375,44.15625,44.34375,25.29090118408203,28000,44.9359375,43.0373361828931,-0.09317869950748303,0.03738973179481972,-0.13056843130230275,44.9359375,45.726871234187016,44.14500376581299
1993-04-08,44.53125,44.53125,44.09375,44.28125,25.255245208740234,180800,44.871875,42.158781147492455,-0.11729860663050573,0.006452064109754629,-0.12375067074026036,44.871875,45.65696556006299,44.08678443993701
1993-04-12,44.71875,44.9375,44.65625,44.90625,25.6116943359375,348500,44.8625,52.582976893654866,-0.0850016836456291,-0.011838685441322116,-0.07316299820430698,44.8625,45.64122090635863,44.08377909364136
1993-04-13,44.875,45.15625,44.84375,45.0,25.66517448425293,146100,44.846875,53.92435882451612,-0.05125051397206448,-0.01972105114747059,-0.03152946282459389,44.846875,45.601004257819916,44.09274574218008
1993-04-14,45.03125,45.0625,44.90625,44.9375,25.6295223236084,119600,44.828125,52.850951869970686,-0.029208993413320172,-0.021618639600640508,-0.007590353812679664,44.828125,45.55309805984431,44.10315194015569
1993-04-15,44.90625,45.03125,44.75,44.9375,25.6295223236084,148600,44.8234375,52.850951869970686,-0.011607129802754912,-0.019616337641063387,0.008009207838308476,44.8234375,45.544297175578414,44.10257782442158
1993-04-16,44.96875,45.03125,44.875,44.9375,25.6295223236084,47900,44.8046875,52.850951869970686,0.0023157790636787468,-0.015229914300114961,0.017545693363793708,44.8046875,45.49243603462223,44.11693896537777
1993-04-19,44.9375,45.0625,44.71875,44.75,25.522592544555664,157000,44.790625,49.1826375995438,-0.0017596146058025397,-0.012535854361252478,0.010776239755449939,44.790625,45.47072724415159,44.11052275584841
1993-04-20,44.6875,44.75,44.25,44.53125,25.39783477783203,279500,44.778125,45.23765343810601,-0.02238267671601335,-0.014505218832204653,-0.007877457883808697,44.778125,45.46758244067349,44.08866755932652
1993-04-21,44.625,44.625,44.375,44.5,25.380001068115234,67900,44.759375,44.68621923066545,-0.040778150714430694,-0.01975980520864986,-0.021018345505780835,44.759375,45.4576149748654,44.0611350251346
1993-04-22,44.3125,44.6875,43.9375,43.9375,25.05918312072754,97700,44.7125,36.145331153704596,-0.09959764571928531,-0.03572737331077695,-0.06387027240850836,44.7125,45.49427482371847,43.93072517628153
1993-04-23,43.84375,43.96875,43.6875,43.75,24.952251434326172,106000,44.6421875,33.82459657602614,-0.15950354470349737,-0.060482607589321044,-0.09902093711417632,44.6421875,45.5008462924636,43.7835287075364
1993-04-26,43.78125,43.9375,43.28125,43.40625,24.756179809570312,62600,44.5671875,30.019211086005285,-0.23204231405348708,-0.09479454888215424,-0.13724776517133283,44.5671875,45.57036117483157,43.56401382516844
1993-04-27,43.34375,43.875,43.34375,43.875,25.02353286743164,156800,44.50625,39.94173337777383,-0.24883716395385846,-0.1256030718964951,-0.12323409205736335,44.50625,45.52206248269554,43.490437517304464
1993-04-28,43.8125,43.90625,43.71875,43.78125,24.97008514404297,85900,44.434375,38.75809152759463,-0.2666384034603766,-0.15381013820927142,-0.11282826525110518,44.434375,45.441750147350824,43.42699985264918
1993-04-29,43.875,43.96875,43.625,43.96875,25.077016830444336,85000,44.3734375,42.432484242949286,-0.2625893642878694,-0.17556598342499102,-0.08702338086287836,44.3734375,45.33773675172381,43.40913824827619
1993-04-30,44.125,44.28125,44.03125,44.03125,25.11265754699707,88500,44.3234375,43.64621778285011,-0.25143881377621824,-0.19074054949523647,-0.06069826428098177,44.3234375,45.24904435329955,43.39783064670044
1993-05-03,44.09375,44.3125,43.90625,44.3125,25.27306365966797,80500,44.334375,48.87036879158837,-0.21740133045481969,-0.19607270568715313,-0.02132862476766656,44.334375,45.254017423717016,43.41473257628299
1993-05-04,44.40625,44.625,44.34375,44.46875,25.3621826171875,149100,44.3421875,51.557162981269435,-0.17579189103828696,-0.1920165427573799,0.01622465171909293,44.3421875,45.26360687893399,43.42076812106601
1993-05-05,44.46875,44.75,44.46875,44.59375,25.433460235595703,109000,44.3625,53.655312199222394,-0.13121706652631815,-0.17985664751116756,0.04863958098484941,44.3625,45.28728882724658,43.43771117275342
1993-05-06,44.53125,44.5625,44.40625,44.4375,25.34434700012207,54700,44.3671875,50.699317753416395,-0.10726280724741599,-0.16533787945841727,0.05807507221100128,44.3671875,45.29249889184336,43.44187610815664
1993-05-07,44.46875,44.46875,44.28125,44.34375,25.29090118408203,68000,44.3703125,48.95655732009027,-0.09475148949616852,-0.15122060146596755,0.056469111969799035,44.3703125,45.29486370024534,43.44576129975466
1993-05-10,44.40625,44.6875,44.40625,44.4375,25.34434700012207,113900,44.346875,50.77866342047085,-0.07639075348597402,-0.13625463186996883,0.05986387838399482,44.346875,45.23909396835928,43.45465603164072
1993-05-11,44.4375,44.625,44.3125,44.625,25.451284408569336,42600,44.328125,54.29290792965001,-0.04617774660065521,-0.11823925481610612,0.0720615082154509,44.328125,45.17947961912184,43.47677038087816
1993-05-12,44.4375,44.59375,44.4375,44.5625,25.41564178466797,31000,44.309375,52.93617441404066,-0.02696610021926915,-0.09998462389673872,0.07301852367746957,44.309375,45.12185096118292,43.496899038817084
1993-05-13,44.375,44.375,44.0,44.03125,25.11265754699707,129100,44.2640625,43.081433605679855,-0.05398585191227312,-0.0907848694998456,0.03679901758757248,44.2640625,45.03117839533467,43.49694660466533
1993-05-14,44.03125,44.15625,43.96875,44.0,25.09482192993164,63500,44.2171875,42.57929126342541,-0.07703282714852122,-0.08803446102958072,0.0110016338810595,44.2171875,44.926355972138396,43.50801902786161
1993-05-17,44.125,44.15625,43.9375,44.15625,25.183942794799805,34000,44.1875,45.970263503582004,-0.0817473196880556,-0.0867770327612757,0.005029713073220102,44.1875,44.85335236727079,43.52164763272921
1993-05-18,44.1875,44.21875,43.96875,44.125,25.166126251220703,105200,44.1671875,45.392888229366356,-0.0870022945302722,-0.086822085115075,-0.0001802094151971967,44.1671875,44.814379451336784,43.51999554866321
1993-05-19,44.125,45.03125,43.84375,45.03125,25.683000564575195,50200,44.19375,60.77782059791588,-0.01783451362853583,-0.07302457081776717,0.05519005718923134,44.19375,44.930773150925475,43.45672684907453
1993-05-20,45.03125,45.15625,44.9375,45.15625,25.754295349121094,98200,44.2546875,62.35332522724655,0.046531519996804604,-0.04911335265485282,0.09564487265165741,44.2546875,45.09164511354749,43.41772988645251
1993-05-21,45.1875,45.25,44.71875,44.75,25.522592544555664,221400,44.3046875,54.66758199762648,0.06402306748107378,-0.026486068627667503,0.09050913610874128,44.3046875,45.134520643996495,43.474854356003505
1993-05-24,44.84375,45.09375,44.84375,44.9375,25.6295223236084,30500,44.38125,57.284580701730626,0.0919549287011634,-0.0027978691619013236,0.09475279786306472,44.38125,45.145336464348176,43.61716353565183
1993-05-25,45.125,45.125,45.03125,45.03125,25.683000564575195,191800,44.4390625,58.572354435174866,0.12026957861774434,0.02181562039402781,0.09845395822371653,44.4390625,45.21604459237736,43.66208040762264
1993-05-26,45.15625,45.625,45.125,45.59375,26.00381851196289,102400,44.5296875,65.32673545248761,0.18595462252825,0.05464342082087225,0.13131120170737776,44.5296875,45.396270904454,43.663104095546004
1993-05-27,45.65625,45.65625,45.375,45.4375,25.91469383239746,53800,44.603125,62.288740581652384,0.22283373530681416,0.08828148371806063,0.13455225158875353,44.603125,45.514875548395814,43.69137445160418
1993-05-28,45.40625,45.40625,45.0,45.21875,25.78994369506836,79100,44.6625,58.207539079378954,0.23173806884777548,0.11697280074400361,0.11476526810377187,44.6625,45.572213210303154,43.75278678969685
1993-06-01,45.375,45.8125,45.3125,45.65625,26.039453506469727,28300,44.7296875,63.37597606949055,0.27097379377191544,0.147772999349586,0.12320079442232945,44.7296875,45.72091365828833,43.73846134171166
1993-06-02,45.53125,45.75,45.34375,45.59375,26.00381851196289,20300,44.7859375,62.192696646211864,0.29364025866949817,0.17694645121356845,0.11669380745592972,44.7859375,45.837401323379126,43.73447367662088
1993-06-03,45.5,45.5,45.34375,45.4375,25.91469383239746,21600,44.828125,59.216053298014415,0.2955881698152396,0.2006747949339027,0.09491337488133691,44.828125,45.91254953056911,43.74370046943089
1993-06-04,45.3125,45.3125,45.09375,45.28125,25.82557487487793,32000,44.8703125,56.313471941495884,0.28128139741016867,0.21679611542915592,0.06448528198101275,44.8703125,45.95631631991732,43.784308680082674
1993-06-07,45.375,45.375,45.125,45.125,25.736459732055664,121400,44.909375,53.48988422408424,0.25440251421633064,0.22431739518659088,0.03008511902973976,44.909375,45.97277535381789,43.84597464618211
1993-06-08,45.0,45.0,44.71875,44.71875,25.504762649536133,104500,44.9234375,46.90476056675353,0.1980369787884939,0.2190613119069715,-0.021024333118477595,44.9234375,45.96879087177196,43.87808412822804
1993-06-09,44.875,45.0625,44.8125,44.875,25.593875885009766,43300,44.9359375,49.48084272388648,0.16408350255542103,0.20806575003666142,-0.04398224748124038,44.9359375,45.9726606654955,43.8992143345045
1993-06-10,44.84375,44.9375,44.75,44.90625,25.6116943359375,17900,44.953125,50.00331114745314,0.13810475618985407,0.19407355126729997,-0.0559687950774459,44.953125,45.9758167607471,43.9304332392529
1993-06-11,45.0625,45.15625,44.90625,45.09375,25.718639373779297,647400,45.00625,53.13506691410371,0.13113445910924781,0.18148573283568956,-0.05035127372644174,45.00625,45.93823377131793,44.07426622868207
1993-06-14,45.15625,45.1875,45.03125,45.03125,25.683000564575195,64200,45.0578125,51.966552753384796,0.11919323536678661,0.169027233341909,-0.04983399797512239,45.0578125,45.867489084739226,44.24813591526077
1993-06-15,45.09375,45.125,44.9375,44.9375,25.6295223236084,142400,45.096875,50.18379556719586,0.10100061579230868,0.15542190983198895,-0.05442129403968027,45.096875,45.79673547716668,44.39701452283332
1993-06-16,44.9375,45.03125,44.8125,45.03125,25.683000564575195,330900,45.1421875,51.958671416259804,0.09307476722776897,0.14295248131114496,-0.04987771408337599,45.1421875,45.683985360714644,44.60038963928535
1993-06-17,45.125,45.1875,45.03125,45.1875,25.772113800048828,37400,45.15,54.84619244480051,0.0982687631703385,0.1340157376829837,-0.03574697451264519,45.15,45.68967582862304,44.61032417137696
1993-06-18,44.84375,44.84375,44.5,44.5,25.559873580932617,58500,45.1171875,42.688342070971764,0.04637495642254663,0.11648758143089628,-0.07011262500834965,45.1171875,45.726642622937675,44.507732377062325
1993-06-21,44.625,44.625,44.53125,44.59375,25.61371421813965,29300,45.109375,44.49520042126043,0.01266755847003509,0.09572357683872405,-0.08305601836868896,45.109375,45.741058019797094,44.477691980202906
1993-06-22,44.65625,44.65625,44.5625,44.625,25.63166046142578,137500,45.09375,45.116337773745904,-0.01139285369755072,0.07430029073146911,-0.08569314442901983,45.09375,45.75636791403491,44.43113208596509
1993-06-23,44.625,44.625,44.21875,44.21875,25.398334503173828,227600,45.053125,39.005375450883676,-0.06252117828813653,0.04693599692754799,-0.10945717521568452,45.053125,45.81785023660462,44.28839976339538
1993-06-24,44.34375,44.8125,44.34375,44.8125,25.739370346069336,243700,45.0140625,49.723844525446154,-0.05450181802961396,0.0266484339361156,-0.08115025196572956,45.0140625,45.74332663039104,44.284798369608964
1993-06-25,44.78125,44.90625,44.75,44.78125,25.721426010131836,44800,44.98125,49.23346460610911,-0.05009061762159206,0.011300623624574069,-0.06139124124616613,44.98125,45.6901223439379,44.272377656062105
1993-06-28,45.0,45.28125,44.9375,45.28125,26.008609771728516,439900,44.984375,56.60724019705115,-0.006177675790567605,0.007804963741545735,-0.013982639532113341,44.984375,45.69794327809258,44.27080672190742
1993-06-29,45.21875,45.21875,45.0,45.0625,25.88296890258789,207500,44.9546875,52.98147890357455,0.010847309128784843,0.008413432818993557,0.002433876309791286,44.9546875,45.600126727871235,44.30924827212876
1993-06-30,45.125,45.21875,45.0,45.0625,25.88296890258789,437600,44.928125,52.98147890357454,0.024062356468697033,0.011543217548934254,0.012519138919762779,44.928125,45.50641045070754,44.34983954929246
1993-07-01,45.125,45.125,44.875,44.9375,25.811166763305664,605700,44.903125,50.82409135725092,0.02417030117695873,0.014068634274539148,0.010101666902419582,44.903125,45.43231217151877,44.37393782848124
1993-07-02,44.78125,44.8125,44.53125,44.6875,25.66757583618164,285400,44.8734375,46.726036969842596,0.004036408271154812,0.012062189073862282,-0.00802578080270747,44.8734375,45.38060295315611,44.366272046843896
1993-07-06,44.625,44.75,44.15625,44.21875,25.398334503173828,246400,44.828125,40.18355666386716,-0.04917717059545623,-0.00018568286000142202,-0.04899148773545481,44.828125,45.395637389732634,44.260612610267366
1993-07-07,44.1875,44.40625,44.1875,44.34375,25.470142364501953,343700,44.809375,42.49581494975935,-0.08033678742147998,-0.016215903772297133,-0.06412088364918285,44.809375,45.41368891883693,44.20506108116307
1993-07-08,44.375,44.9375,44.3125,44.84375,25.75731658935547,248200,44.8078125,50.70440465482343,-0.06394803379604497,-0.025762329777046702,-0.03818570401899826,44.8078125,45.41160099514963,44.20402400485037
1993-07-09,44.84375,44.96875,44.75,44.96875,25.82911491394043,378200,44.8109375,52.52882039804409,-0.0404075797157617,-0.0286913797647897,-0.011716199950971999,44.8109375,45.41737271655248,44.204502283447525
1993-07-12,44.90625,44.96875,44.84375,44.9375,25.811166763305664,373700,44.803125,52.01057903127587,-0.023996596265789094,-0.02775242306498958,0.0037558267992004873,44.803125,45.398714256535115,44.20753574346489
1993-07-13,44.96875,45.09375,44.65625,44.90625,25.793216705322266,389600,44.796875,51.46378865024312,-0.013358400158075767,-0.02487361848360682,0.011515218325531054,44.796875,45.38533830599287,44.20841169400713
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.88296890258789,617300,44.803125,54.06416087792739,0.007592988817002322,-0.018380297023484996,0.025973285840487317,44.803125,45.40002454138033,44.20622545861967
1993-07-15,45.03125,45.03125,44.78125,44.875,25.7752685546875,443800,44.7953125,50.5633291516936,0.008964099964799743,-0.012911417625828047,0.02187551759062779,44.7953125,45.38409932209697,44.20652567790303
1993-07-16,44.90625,44.9375,44.6875,44.75,25.703479766845703,216400,44.7734375,48.31709014288292,-3.533261131138943e-05,-0.010336200622924717,0.010300868011613328,44.7734375,45.3341551623534,44.2127198376466
1993-07-19,44.75,44.75,44.59375,44.71875,25.68552589416504,188200,44.784375,47.74602946293682,-0.009578644941747427,-0.01018468948668926,0.000606044544941833,44.784375,45.331705167723335,44.23704483227666
1993-07-20,44.6875,44.84375,44.46875,44.84375,25.75731658935547,68500,44.796875,50.2775346145963,-0.006974930728375739,-0.009542737735026556,0.002567807006650817,44.796875,45.33759934058405,44.25615065941595
1993-07-21,44.78125,44.8125,44.65625,44.8125,25.739370346069336,142700,44.80625,49.63019793072084,-0.0073483747979068426,-0.009103865147602613,0.0017554903496957708,44.80625,45.34120034816331,44.271299651836685
1993-07-22,44.75,44.8125,44.5,44.5,25.559873580932617,632400,44.8203125,43.586620073366866,-0.032485991948711046,-0.0137802905078243,-0.018705701440886745,44.8203125,45.30519127028701,44.33543372971299
1993-07-23,44.59375,44.71875,44.5625,44.71875,25.68552589416504,286200,44.815625,48.329813811641934,-0.034360353056044346,-0.01789630301746831,-0.016464050038576036,44.815625,45.3025236675891,44.328726332410895
1993-07-26,44.84375,45.0625,44.84375,44.96875,25.82911491394043,121300,44.825,53.17533050772527,-0.015494278675113549,-0.01741589814899736,0.00192161947388381,44.825,45.316092532014125,44.33390746798588
1993-07-27,45.0,45.03125,44.78125,44.9375,25.811166763305664,92800,44.8078125,52.51241714481669,-0.00302947078492366,-0.01453861267618262,0.01150914189125896,44.8078125,45.256018559614375,44.35960644038562
1993-07-28,44.84375,44.9375,44.78125,44.84375,25.75731658935547,30800,44.796875,50.4792845421479,-0.000707704252327801,-0.011772430991411656,0.011064726739083855,44.796875,45.23011317064064,44.36363682935936
1993-07-29,44.9375,45.21875,44.875,45.09375,25.90092658996582,331000,44.7984375,55.43443173383993,0.02106242854959106,-0.005205459083211113,0.026267887632802175,44.7984375,45.23570306218738,44.361171937812614
1993-07-30,45.09375,45.09375,44.78125,44.84375,25.75731658935547,75300,44.79375,50.041951407940886,0.017935752784147496,-0.0005772167097393911,0.018512969493886887,44.79375,45.22694308627915,44.360556913720856
1993-08-02,44.90625,45.125,44.90625,44.96875,25.82911491394043,41300,44.8078125,52.52849815690303,0.025253191967529176,0.004588865025714322,0.020664326941814852,44.8078125,45.244541731761565,44.37108326823843
1993-08-03,45.0625,45.1875,44.84375,45.0,25.847070693969727,81600,44.846875,53.15622077887397,0.033191320194191576,0.010309356059409774,0.0228819641347818,44.846875,45.19704237069583,44.49670762930416
1993-08-04,45.0,45.09375,44.875,45.0,25.847070693969727,434000,44.8796875,53.15622077887397,0.039032402762721574,0.016053965400072135,0.02297843736264944,44.8796875,45.148709891029114,44.61066510897089
1993-08-05,45.0,45.0,44.84375,44.90625,25.793216705322266,36800,44.8828125,50.818218829111714,0.035685303319127115,0.019980232983883132,0.015705070335243983,44.8828125,45.151544330781206,44.614080669218794
1993-08-06,45.03125,45.0625,44.90625,44.96875,25.82911491394043,402300,44.8828125,52.323738350903255,0.037642016822644564,0.02351258975163542,0.014129427071009143,44.8828125,45.151544330781206,44.614080669218794
1993-08-09,45.09375,45.34375,45.0,45.21875,25.972732543945312,828200,44.896875,57.87810691543614,0.05868910555818729,0.030547892912945795,0.028141212645241498,44.896875,45.202486579459965,44.59126342054004
1993-08-10,45.1875,45.21875,45.125,45.1875,25.954771041870117,604900,44.9109375,56.98442419581176,0.0720172906865102,0.03884177246765867,0.03317551821885152,44.9109375,45.24181878063553,44.58005621936447
1993-08-11,45.15625,45.3125,45.15625,45.1875,25.954771041870117,542200,44.9171875,56.98442419581176,0.08163889110686284,0.04740119619549951,0.03423769491136333,44.9171875,45.263639945329814,44.57073505467018
1993-08-12,45.3125,45.3125,44.90625,45.0625,25.88296890258789,303700,44.9265625,53.175437362620976,0.07827531432955936,0.053576019822311485,0.02469929450724788,44.9265625,45.27805207577004,44.575072924229964
1993-08-13,45.09375,45.15625,45.09375,45.125,25.91886329650879,103500,44.9453125,54.802203983395486,0.0797337619903189,0.058807568255912976,0.02092619373440592,44.9453125,45.297135320287424,44.593489679712576
1993-08-16,45.15625,45.5,45.15625,45.375,26.062456130981445,241800,44.978125,60.685832938630334,0.0999107934967185,0.06702821330407407,0.03288258019264442,44.978125,45.3603982170843,44.595851782915695
1993-08-17,45.34375,45.53125,45.34375,45.53125,26.152204513549805,369300,45.0125,63.85295981299343,0.12704481198753115,0.07903153304076549,0.04801327894676566,45.0125,45.45857664700136,44.56642335299865
1993-08-18,45.6875,45.875,45.65625,45.78125,26.295791625976562,414300,45.0609375,68.25893941936434,0.1667988742012696,0.09658500127286632,0.07021387292840328,45.0609375,45.60847281564179,44.51340218435821
1993-08-19,45.8125,45.8125,45.71875,45.78125,26.295791625976562,28500,45.125,68.25893941936434,0.19604437736929015,0.1164768764921511,0.07956750087713904,45.125,45.69440209869646,44.55559790130354
1993-08-20,45.6875,45.8125,45.65625,45.8125,26.31374168395996,80700,45.1796875,68.81008123684697,0.21921627441123803,0.13702475607596848,0.08219151833526955,45.1796875,45.79106242332849,44.56831257667151
1993-08-23,45.625,45.75,45.625,45.71875,26.25990104675293,15600,45.2171875,65.15501128913144,0.22739407096078423,0.15509861905293165,0.07229545190785258,45.2171875,45.863231652419095,44.57114334758091
1993-08-24,45.71875,46.21875,45.71875,46.21875,26.54709243774414,273400,45.28125,73.30068705240276,0.27109583098152257,0.17829806143864985,0.09279776954287272,45.28125,46.046715544619666,44.515784455380334
1993-08-25,46.21875,46.4375,46.15625,46.25,26.565046310424805,242300,45.3515625,73.71427835391205,0.3047385679666519,0.20358616274425026,0.10115240522240163,45.3515625,46.197479855227364,44.505645144772636
1993-08-26,46.28125,46.53125,46.09375,46.28125,26.58299446105957,120000,45.4109375,74.14558945342583,0.3301169109838753,0.22889231239217528,0.10122459859170002,45.4109375,46.338862562639676,44.48301243736033
1993-08-27,46.15625,46.25,46.15625,46.25,26.565046310424805,25700,45.48125,72.85813036945916,0.3437453345901389,0.25186291683176804,0.09188241775837086,45.48125,46.43923453797534,44.52326546202467
1993-08-30,46.28125,46.5,46.28125,46.4375,26.6727294921875,183500,45.5546875,75.59618308650045,0.3654628136595477,0.274582896197324,0.09087991746222368,45.5546875,46.56785761003818,44.54151738996182
1993-08-31,46.40625,46.5625,46.34375,46.5625,26.744537353515625,66500,45.6328125,77.2442916950968,0.3882846241708009,0.2973232417920194,0.09096138237878149,45.6328125,46.70225215321787,44.56337284678213
1993-09-01,46.40625,46.59375,46.40625,46.5,26.70862579345703,136500,45.7078125,74.53387262486157,0.39675430905374043,0.3172094552443636,0.07954485380937681,45.7078125,46.799377281345905,44.6162477186541
1993-09-02,46.53125,46.59375,46.3125,46.34375,26.618885040283203,472400,45.7796875,68.10041425683755,0.3864042979614126,0.33104842378777344,0.055355874173639186,45.7796875,46.83951409990901,44.71986090009099
