Datetime,Open,High,Low,Close,Adj Close,Volume,SMA,RSI,MACD,MACD_signal,MACD_diff,bollinger_mavg,bollinger_hband,bollinger_lband
2023-09-06 11:45:00-04:00,184.125,184.17999267578125,184.00999450683594,184.0449981689453,184.0449981689453,622865,184.19032516479493,30.608365197824085,-0.813415480692953,,,184.19032516479493,184.89278020698922,183.48787012260064
2023-09-06 11:50:00-04:00,184.05499267578125,184.17999267578125,183.97000122070312,184.05499267578125,184.05499267578125,422822,184.17957458496093,30.873399756167487,-0.7630604491402835,,,184.17957458496093,184.88340269672824,183.47574647319362
2023-09-06 11:55:00-04:00,184.05999755859375,184.28500366210938,183.9600067138672,184.14999389648438,184.14999389648438,454896,184.12132415771484,33.474378639308114,-0.7073342108120073,,,184.12132415771484,184.59475554852483,183.64789276690485
2023-09-06 12:00:00-04:00,184.14500427246094,184.32000732421875,184.10740661621094,184.1999969482422,184.1999969482422,381798,184.1020736694336,34.8635872721253,-0.6516244164167233,,,184.1020736694336,184.52738830076657,183.6767590381006
2023-09-06 12:05:00-04:00,184.2017059326172,184.28500366210938,183.80999755859375,183.83999633789062,183.83999633789062,605271,184.08557357788087,30.00544705622559,-0.6292692197371537,-0.7916544395436353,0.16238521980648168,184.08557357788087,184.52445588733963,183.6466912684221
2023-09-06 12:10:00-04:00,183.84500122070312,183.8800048828125,183.6300048828125,183.6322021484375,183.6322021484375,778129,184.04943389892577,27.613587618011763,-0.6211594799617899,-0.7575554476272662,0.13639596766547635,184.04943389892577,184.51201886154107,183.58684893631047
2023-09-06 12:15:00-04:00,183.6300048828125,183.69500732421875,183.48500061035156,183.51499938964844,183.51499938964844,753823,184.01112899780273,26.338288046298615,-0.6170764625487664,-0.7294596506115663,0.1123831880627999,184.01112899780273,184.51561511070457,183.50664288490088
2023-09-06 12:20:00-04:00,183.51499938964844,183.5989990234375,183.41000366210938,183.493896484375,183.493896484375,578790,183.9648239135742,26.10451517604112,-0.6085287295256308,-0.7052734663943792,0.0967447368687484,183.9648239135742,184.4805764604185,183.44907136672992
2023-09-06 12:25:00-04:00,183.49710083007812,183.49989318847656,183.16000366210938,183.2104034423828,183.2104034423828,798778,183.90684432983397,23.13393720249175,-0.6175118169225584,-0.6877211365000151,0.07020931957745669,183.90684432983397,184.48438347974218,183.32930517992577
2023-09-06 12:30:00-04:00,183.2100067138672,183.30999755859375,182.9600067138672,183.218994140625,183.218994140625,932332,183.84729385375977,23.418331505535022,-0.6168273787905605,-0.6735423849581241,0.05671500616756364,183.84729385375977,184.4500874724236,183.24450023509593
2023-09-06 12:35:00-04:00,183.1999969482422,183.22000122070312,183.0800018310547,183.11500549316406,183.11500549316406,373338,183.8021041870117,22.340806750042233,-0.61755715693144,-0.6623453393527874,0.04478818242134741,183.8021041870117,184.47779507798558,183.12641329603784
2023-09-06 12:40:00-04:00,183.11390686035156,183.19000244140625,182.9499969482422,182.97000122070312,182.97000122070312,479421,183.75160446166993,20.89691997325231,-0.6226585244241107,-0.6544079763670521,0.03174945194294132,183.75160446166993,184.51220112244116,182.9910078008987
2023-09-06 12:45:00-04:00,182.97000122070312,183.02999877929688,182.8000030517578,182.8300018310547,182.8300018310547,619126,183.71185455322265,19.581086017245042,-0.6307275411561477,-0.6496718893248712,0.01894434816872348,183.71185455322265,184.5714193287332,182.8522897777121
2023-09-06 12:50:00-04:00,182.82000732421875,182.99000549316406,182.80169677734375,182.8699951171875,182.8699951171875,454433,183.67035446166992,21.109320994580514,-0.6266712945036375,-0.6450717703606245,0.01840047585698701,183.67035446166992,184.605062926568,182.73564599677184
2023-09-06 12:55:00-04:00,182.86000061035156,183.1300048828125,182.80999755859375,183.11480712890625,183.11480712890625,518156,183.63359451293945,29.892050589824194,-0.5968226069378773,-0.635421937676075,0.03859933073819777,183.63359451293945,184.59460770969278,182.67258131618613
2023-09-06 13:00:00-04:00,183.11500549316406,183.12820434570312,182.77000427246094,182.92999267578125,182.92999267578125,571936,183.58209381103515,27.41109969100802,-0.5813785191292027,-0.6246132539667005,0.043234734837497846,183.58209381103515,184.5774024060021,182.5867852160682
2023-09-06 13:05:00-04:00,182.9199981689453,183.06900024414062,182.8699951171875,183.02000427246094,183.02000427246094,436146,183.53209381103517,30.439226649296543,-0.55547264183312,-0.6107851315399845,0.05531248970686453,183.53209381103517,184.5348275816068,182.52936004046353
2023-09-06 13:10:00-04:00,183.02000427246094,183.33999633789062,182.97279357910156,183.27999877929688,183.27999877929688,608973,183.49209365844726,38.42893486678017,-0.5081055392258236,-0.5902492130771524,0.08214367385132881,183.49209365844726,184.46766769825237,182.51651961864215
2023-09-06 13:15:00-04:00,183.27999877929688,183.4199981689453,183.13999938964844,183.23500061035156,183.23500061035156,666613,183.44234390258788,37.62348068286094,-0.46879378240689107,-0.5659581269431002,0.09716434453620915,183.44234390258788,184.36221564836077,182.52247215681498
2023-09-06 13:20:00-04:00,183.23109436035156,183.27000427246094,182.90499877929688,182.9499969482422,182.9499969482422,575052,183.38376388549804,32.91750492555619,-0.4553869285158214,-0.5438438872576444,0.08845695874182302,183.38376388549804,184.27181885388694,182.49570891710914
2023-09-06 13:25:00-04:00,182.9499969482422,183.0500030517578,182.80999755859375,182.9154052734375,182.9154052734375,433765,183.32728424072266,32.38798719625004,-0.44245283837457805,-0.5235656774810312,0.08111283910645317,183.32728424072266,184.1830339869461,182.47153449449922
2023-09-06 13:30:00-04:00,182.91000366210938,183.1199951171875,182.83999633789062,183.03500366210938,183.03500366210938,456850,183.27628479003906,36.20877535015673,-0.41773648217755976,-0.502399838420337,0.08466335624277721,183.27628479003906,184.0719464809085,182.4806230991696
2023-09-06 13:35:00-04:00,183.03500366210938,183.13999938964844,182.9499969482422,183.06500244140625,183.06500244140625,332215,183.22203521728517,37.16789685408006,-0.39121822091485114,-0.48016351491923986,0.08894529400438872,183.22203521728517,183.91309236931602,182.53097806525432
2023-09-06 13:40:00-04:00,183.05999755859375,183.07989501953125,182.82000732421875,182.9199981689453,182.9199981689453,503082,183.1580352783203,34.47005456236374,-0.3775507704818324,-0.45964096603175836,0.08209019554992597,183.1580352783203,183.69482151593604,182.62124904070458
2023-09-06 13:45:00-04:00,182.91000366210938,183.1199951171875,182.6699981689453,183.10740661621094,183.10740661621094,577580,183.12140579223632,40.482941998519706,-0.34759011955750907,-0.4372307967369085,0.08964067717939944,183.12140579223632,183.55760650615355,182.6852050783191
2023-09-06 13:50:00-04:00,183.1094970703125,183.1699981689453,182.86000061035156,182.99000549316406,182.99000549316406,627956,183.08929595947265,38.123016479580144,-0.3295208658905153,-0.41568881056762985,0.08616794467711453,183.08929595947265,183.45999465329155,182.71859726565376
2023-09-06 13:55:00-04:00,182.993896484375,183.1300048828125,182.9149932861328,182.9698944091797,182.9698944091797,490223,183.06204071044922,37.717399724568644,-0.31321312266993573,-0.39519367298809105,0.08198055031815532,183.06204071044922,183.37992872713357,182.74415269376487
2023-09-06 14:00:00-04:00,182.96560668945312,183.00999450683594,182.41000366210938,182.5800018310547,182.5800018310547,947871,183.0163459777832,30.861818067176443,-0.32796956230285446,-0.38174885085104376,0.05377928854818931,183.0163459777832,183.3355217461818,182.6971702093846
2023-09-06 14:05:00-04:00,182.5800018310547,182.74000549316406,182.4199981689453,182.70359802246094,182.70359802246094,453444,182.99100570678712,34.90124756805852,-0.3259338052956764,-0.37058584173997033,0.04465203644429394,182.99100570678712,183.32467507996137,182.65733633361288
2023-09-06 14:10:00-04:00,182.7050018310547,182.77999877929688,182.55999755859375,182.72000122070312,182.72000122070312,408084,182.966056060791,35.440350101985814,-0.3193159763813185,-0.36033186866824,0.04101589228692154,182.966056060791,183.3024163621881,182.6296957593939
2023-09-06 14:15:00-04:00,182.7100067138672,182.74989318847656,182.32000732421875,182.3856964111328,182.3856964111328,594635,182.92959060668946,29.989473790172497,-0.3371603291191718,-0.3556975607584264,0.01853723163925458,182.92959060668946,183.34280436843275,182.51637684494617
2023-09-06 14:20:00-04:00,182.39500427246094,182.39500427246094,182.1300048828125,182.2008056640625,182.2008056640625,856198,182.89113082885743,27.472791728480658,-0.36204778383256553,-0.3569676053732542,-0.005080178459311302,182.89113082885743,183.4114460120161,182.37081564569874
2023-09-06 14:25:00-04:00,182.2100067138672,182.7100067138672,182.2100067138672,182.63429260253906,182.63429260253906,746900,182.88134536743163,40.15350664006499,-0.3428404466061181,-0.354142173619827,0.011301727013708907,182.88134536743163,183.41312604856756,182.3495646862957
2023-09-06 14:30:00-04:00,182.63499450683594,182.82000732421875,182.55999755859375,182.65499877929688,182.65499877929688,688358,182.8705955505371,40.68696619777798,-0.32223317460349676,-0.347760373816561,0.025527199213064233,182.8705955505371,183.41147377022455,182.32971733084966
2023-09-06 14:35:00-04:00,182.6584014892578,182.89999389648438,182.5800018310547,182.78900146484375,182.78900146484375,569291,182.85430526733398,44.15621845908699,-0.2917260301748854,-0.3365535050882259,0.04482747491334049,182.85430526733398,183.38429716839195,182.32431336627602
2023-09-06 14:40:00-04:00,182.78909301757812,182.8800048828125,182.60499572753906,182.71499633789062,182.71499633789062,626758,182.84355545043945,42.67178894286415,-0.2704034510185238,-0.3233234942742855,0.05292004325576166,182.84355545043945,183.3756878209442,182.3114230799347
2023-09-06 14:45:00-04:00,182.71499633789062,182.72999572753906,182.4600067138672,182.47000122070312,182.47000122070312,558814,182.81605529785156,38.10482123619977,-0.2701599758309783,-0.31269079058562405,0.04253081475464576,182.81605529785156,183.36543817101182,182.2666724246913
2023-09-06 14:50:00-04:00,182.47000122070312,182.51499938964844,182.3699951171875,182.41000366210938,182.41000366210938,559189,182.77255554199218,37.05880287145754,-0.2716766027846518,-0.3044879530254296,0.032811350240777803,182.77255554199218,183.30564043360437,182.23947065037999
2023-09-06 14:55:00-04:00,182.4149932861328,182.44000244140625,182.16000366210938,182.1999969482422,182.1999969482422,694553,182.7208053588867,33.58366706817813,-0.2865214859453147,-0.30089465960940665,0.014373173664091965,182.7208053588867,183.26510376625606,182.17650695151735
2023-09-06 15:00:00-04:00,182.19000244140625,182.2899932861328,181.92999267578125,182.0500030517578,182.0500030517578,924894,182.6758056640625,31.324299677176597,-0.3068522153668596,-0.3020861707608973,-0.004766044605962305,182.6758056640625,183.28214736331412,182.06946396481086
2023-09-06 15:05:00-04:00,182.05760192871094,182.0865020751953,181.8699951171875,181.8800048828125,181.8800048828125,813579,182.62403564453126,28.947335306286135,-0.3328450656800612,-0.30823794974473007,-0.02460711593533116,182.62403564453126,183.31113672784244,181.93693456122008
2023-09-06 15:10:00-04:00,181.875,182.0399932861328,181.8699951171875,182.00999450683594,182.00999450683594,718312,182.5727851867676,33.12609242850448,-0.33904718562521907,-0.31439979692082787,-0.024647388704391204,182.5727851867676,183.2821735306706,181.86339684286457
2023-09-06 15:15:00-04:00,182.13999938964844,182.16000366210938,181.91749572753906,182.0,182.0,995685,182.51953506469727,32.96555933529861,-0.3408398934138859,-0.3196878162194395,-0.021152077194446395,182.51953506469727,183.23301283544188,181.80605729395265
2023-09-06 15:20:00-04:00,182.0,182.0500030517578,181.85000610351562,181.98500061035156,181.98500061035156,818502,182.47278518676757,32.70936859618138,-0.3395567537511397,-0.32366160372577957,-0.015895150025360127,182.47278518676757,183.19761592701295,181.7479544465222
2023-09-06 15:25:00-04:00,181.9550018310547,181.9600067138672,181.47000122070312,181.52000427246094,181.52000427246094,1314089,182.39341506958007,25.97103061319632,-0.37177557722318966,-0.3332843984252616,-0.03849117879792807,182.39341506958007,183.16877986268517,181.61805027647497
2023-09-06 15:30:00-04:00,181.52999877929688,181.7899932861328,181.49000549316406,181.72999572753906,181.72999572753906,1082132,182.33041458129884,32.71246091163732,-0.3760300313648486,-0.341833525013179,-0.0341965063516696,182.33041458129884,183.106401265636,181.55442789696167
2023-09-06 15:35:00-04:00,181.72999572753906,181.8300018310547,181.5800018310547,181.67449951171875,181.67449951171875,1021534,182.2656448364258,31.886047299076722,-0.37950509918954367,-0.34936783984845193,-0.030137259341091738,182.2656448364258,183.03352039959478,181.4977692732568
2023-09-06 15:40:00-04:00,181.67999267578125,182.1999969482422,181.6199951171875,182.14500427246094,182.14500427246094,1429716,182.2438949584961,44.65243667728733,-0.34036974293388766,-0.34756822046553915,0.0071984775316514815,182.2438949584961,182.99946587963626,181.48832403735594
2023-09-06 15:45:00-04:00,182.14999389648438,182.22999572753906,181.9499969482422,181.98500061035156,181.98500061035156,1341281,182.2079650878906,41.78432549406416,-0.3185931064581382,-0.34177319766405895,0.02318009120592074,182.2079650878906,182.94067476420327,181.47525541157796
2023-09-06 15:50:00-04:00,181.99000549316406,182.7899932861328,181.97999572753906,182.7301025390625,182.7301025390625,3370483,182.2084701538086,55.96802281821991,-0.2384626179664906,-0.3211110817245453,0.08264846375805468,182.2084701538086,182.94260348823633,181.47433681938088
2023-09-06 15:55:00-04:00,182.74000549316406,183.02000427246094,182.6300048828125,182.88999938964844,182.88999938964844,3662928,182.2336853027344,58.31515023984138,-0.1602094936830838,-0.288930764116253,0.12872127043316922,182.2336853027344,183.023003444158,181.44436716131077
2023-09-07 09:30:00-04:00,175.17999267578125,175.42999267578125,173.67999267578125,175.00999450683594,175.00999450683594,17305043,181.87414474487304,15.229688254801289,-0.7256786947260423,-0.3762803502382109,-0.3493983444878314,181.87414474487304,185.12100030159453,178.62728918815154
2023-09-07 09:35:00-04:00,175.00880432128906,176.83999633789062,174.9600067138672,176.81309509277344,176.81309509277344,4977605,181.58308486938478,28.286278293782487,-1.0166031935911803,-0.5043449189088047,-0.5122582746823756,181.58308486938478,185.48314735155566,177.6830223872139
2023-09-07 09:40:00-04:00,176.75,177.47999572753906,176.5500030517578,176.88009643554688,176.88009643554688,3892568,181.29433975219726,28.725585051748936,-1.2276054352318795,-0.6489970221734197,-0.5786084130584598,181.29433975219726,185.66135389801227,176.92732560638225
2023-09-07 09:45:00-04:00,176.88499450683594,177.7198944091797,176.77000427246094,176.84500122070312,176.84500122070312,2788430,180.99713973999025,28.626664744458267,-1.3817303945648973,-0.7955436966517152,-0.5861866979131821,180.99713973999025,185.71201207200968,176.2822674079708
2023-09-07 09:50:00-04:00,176.72369384765625,177.6199951171875,176.02999877929688,176.03990173339844,176.03990173339844,3442381,180.66338500976562,26.382194653568533,-1.5509618130345757,-0.9466273199282874,-0.6043344931062883,180.66338500976562,185.7730902556739,175.55367976385733
2023-09-07 09:55:00-04:00,176.05990600585938,176.7550048828125,175.9600067138672,176.24000549316406,176.24000549316406,2651287,180.35188522338868,27.895395077230944,-1.6499130596259874,-1.0872844678678275,-0.5626285917581599,180.35188522338868,185.73532688047615,174.9684435663012
2023-09-07 10:00:00-04:00,176.58990478515625,176.60000610351562,175.77999877929688,175.8153076171875,175.8153076171875,2236635,180.02215042114258,26.643647413991687,-1.7425155698865638,-1.2183306882715748,-0.524184881614989,180.02215042114258,185.66267175253319,174.38162908975198
2023-09-07 10:05:00-04:00,175.77999877929688,176.1999969482422,175.69000244140625,175.875,175.875,2237696,179.70590057373047,27.138534006132872,-1.790447881349138,-1.3327541268870875,-0.4576937544620505,179.70590057373047,185.52883739718274,173.8829637502782
2023-09-07 10:10:00-04:00,175.875,176.8699951171875,175.77000427246094,176.6199951171875,176.6199951171875,1985667,179.43440017700195,33.19598254772974,-1.7481679122482205,-1.4158368839593143,-0.33233102828890626,179.43440017700195,185.3010297545419,173.567770599462
2023-09-07 10:15:00-04:00,176.61000061035156,176.8000030517578,176.2899932861328,176.44500732421875,176.44500732421875,1406673,179.16265029907225,32.51226293560461,-1.7090795790612674,-1.474485422979705,-0.2345941560815623,179.16265029907225,185.0544283045376,173.2708722936069
2023-09-07 10:20:00-04:00,176.44500732421875,176.82000732421875,175.89999389648438,175.92999267578125,175.92999267578125,1843145,178.85865020751953,30.519884178440066,-1.7000619158521317,-1.5196007215541907,-0.18046119429794105,178.85865020751953,184.7588133491128,172.95848706592625
2023-09-07 10:25:00-04:00,175.9199981689453,176.30999755859375,175.7899932861328,176.25,176.25,1500918,178.57115020751954,33.256771602085365,-1.648095220341986,-1.5452996213117498,-0.10279559903023627,178.57115020751954,184.3908319492225,172.75146846581657
2023-09-07 10:30:00-04:00,176.08999633789062,176.17999267578125,175.72999572753906,175.80999755859375,175.80999755859375,1619759,178.26240005493165,31.42388288051997,-1.6236987708055892,-1.5609794512105177,-0.06271931959507149,178.26240005493165,183.9791567248774,172.54564338498588
2023-09-07 10:35:00-04:00,175.8000030517578,176.6300048828125,175.75999450683594,176.59979248046875,176.59979248046875,1385772,178.01638946533203,38.02636062340177,-1.5230774701838357,-1.5533990550051815,0.030321584821345837,178.01638946533203,183.57243821640577,172.46034071425828
2023-09-07 10:40:00-04:00,176.58999633789062,177.10000610351562,176.5399932861328,176.94000244140625,176.94000244140625,1529467,177.7768898010254,40.675971285014974,-1.399746853494463,-1.522668614703038,0.1229217612085749,177.7768898010254,183.0791331826904,172.47464641936037
2023-09-07 10:45:00-04:00,176.94000244140625,177.1750030517578,176.94000244140625,177.0,177.0,1105846,177.54316482543945,41.15379178991462,-1.2823826408329921,-1.4746114199290288,0.19222877909603664,177.54316482543945,182.54093579685951,172.54539385401938
2023-09-07 10:50:00-04:00,176.9949951171875,177.0399932861328,176.64999389648438,176.7550048828125,176.7550048828125,961435,177.27366485595704,39.746007262524714,-1.1953603452091102,-1.418761204985045,0.22340085977593493,177.27366485595704,181.8097477154697,172.73758199644436
2023-09-07 10:55:00-04:00,176.75999450683594,176.9499969482422,176.66000366210938,176.6999053955078,176.6999053955078,914010,177.00941009521483,39.41941095203783,-1.1179535445456281,-1.3585996728971617,0.24064612835153354,177.00941009521483,180.99980211350436,173.0190180769253
2023-09-07 11:00:00-04:00,176.69000244140625,177.11000061035156,176.64999389648438,177.07000732421875,177.07000732421875,1013247,176.72640533447264,42.81827278173173,-1.015043178834702,-1.2898883740846698,0.27484519524996776,176.72640533447264,179.7361115790472,173.7166990898981
2023-09-07 11:05:00-04:00,177.07000732421875,177.52999877929688,177.02000427246094,177.39999389648438,177.39999389648438,1094982,176.45190505981446,45.74127538695389,-0.8965242406316065,-1.2112155473940571,0.3146913067624506,176.45190505981446,177.56980310984238,175.33400700978655
2023-09-07 11:10:00-04:00,177.402099609375,178.00999450683594,177.375,177.85000610351562,177.85000610351562,1491195,176.59390563964843,49.530202128946016,-0.757552312525462,-1.1204829004203383,0.3629305878948763,176.59390563964843,177.66355768058745,175.5242535987094
2023-09-07 11:15:00-04:00,177.86000061035156,178.2100067138672,177.70010375976562,177.7550048828125,177.7550048828125,1742895,176.6410011291504,48.756158076237035,-0.647616542441142,-1.025909628824499,0.3782930863833571,176.6410011291504,177.82223143496813,175.45977082333266
2023-09-07 11:20:00-04:00,177.7581024169922,177.8800048828125,177.30999755859375,177.3800048828125,177.3800048828125,1057504,176.66599655151367,45.71892347489204,-0.5840188132589219,-0.9375314657113837,0.3535126524524618,176.66599655151367,177.88689701727776,175.44509608574958
2023-09-07 11:25:00-04:00,177.3699951171875,177.5417022705078,177.32009887695312,177.3300018310547,177.3300018310547,626766,176.69024658203125,45.313576320482134,-0.5315248949428906,-0.8563301515576851,0.32480525661479454,176.69024658203125,177.94325007736393,175.43724308669857
2023-09-07 11:30:00-04:00,177.17999267578125,177.5189971923828,177.0800018310547,177.5189971923828,177.5189971923828,1131718,176.76420135498046,47.21839246632771,-0.46926336436206384,-0.7789167941185609,0.309653429756497,176.76420135498046,178.02947458869366,175.49892812126726
2023-09-07 11:35:00-04:00,177.5800018310547,177.7100067138672,177.50999450683594,177.5601043701172,177.5601043701172,824310,176.83020629882813,47.64554050857567,-0.4118560272004288,-0.7055046407349346,0.2936486135345058,176.83020629882813,178.11676209128075,175.5436505063755
2023-09-07 11:40:00-04:00,177.55999755859375,177.57000732421875,177.22500610351562,177.55499267578125,177.55499267578125,669674,176.9171905517578,47.59396072043708,-0.3625930232493033,-0.6369223172378083,0.27432929398850503,176.9171905517578,178.15170258398214,175.68267851953348
2023-09-07 11:45:00-04:00,177.5500030517578,177.57000732421875,177.1750030517578,177.19000244140625,177.19000244140625,815016,176.98294067382812,43.936467854893166,-0.34898056849985437,-0.5793339674902176,0.23035339899036322,176.98294067382812,178.1250355384036,175.84084580925264
2023-09-07 11:50:00-04:00,177.18499755859375,177.24000549316406,176.7899932861328,176.84500122070312,176.84500122070312,965172,176.99419097900392,40.74881721502413,-0.36186001821377545,-0.5358391776349292,0.17397915942115372,176.99419097900392,178.12615121035137,175.86223074765647
2023-09-07 11:55:00-04:00,176.84140014648438,177.0,176.72000122070312,176.97500610351562,176.97500610351562,705472,177.02069091796875,42.4434061944445,-0.3574562343953289,-0.5001625889870092,0.14270635459168024,177.02069091796875,178.12444725559246,175.91693458034504
2023-09-07 12:00:00-04:00,176.97000122070312,177.0850067138672,176.8800048828125,177.00709533691406,177.00709533691406,656966,177.07454605102538,42.877673964312564,-0.3473725762107165,-0.4696045864317507,0.12223201022103419,177.07454605102538,178.05881684114414,176.09027526090662
2023-09-07 12:05:00-04:00,177.00929260253906,177.13499450683594,176.92010498046875,176.94000244140625,176.94000244140625,612332,177.1090461730957,42.16139959720385,-0.34086575218961457,-0.4438568195833235,0.10299106739370895,177.1090461730957,178.02100730884388,176.1970850373475
2023-09-07 12:10:00-04:00,176.94419860839844,177.0,176.72999572753906,176.75999450683594,176.75999450683594,649937,177.15654602050782,40.22010609458566,-0.3462429104614273,-0.4243340377589443,0.078091127297517,177.15654602050782,177.87034579892912,176.4427462420865
2023-09-07 12:15:00-04:00,176.76800537109375,176.97000122070312,176.64999389648438,176.9600067138672,176.9600067138672,702838,177.17455673217773,43.34178756631908,-0.33055460586319896,-0.40557815137979525,0.07502354551659629,177.17455673217773,177.84830981727393,176.50080364708154
2023-09-07 12:20:00-04:00,176.9600067138672,177.05799865722656,176.78500366210938,177.0399932861328,177.0399932861328,861559,177.17955627441407,44.587973226198805,-0.3081154998478155,-0.38608562107339933,0.07797012122558383,177.17955627441407,177.84773406447056,176.51137848435758
2023-09-07 12:25:00-04:00,177.0399932861328,177.39999389648438,177.0,177.25999450683594,177.25999450683594,699599,177.19255599975585,47.977241496667276,-0.26947376100648057,-0.3627632490600156,0.09328948805353504,177.19255599975585,177.8563568421775,176.52875515733422
2023-09-07 12:30:00-04:00,177.25,177.66000366210938,177.19500732421875,177.64999389648438,177.64999389648438,676218,177.23730545043946,53.416700154425065,-0.20501690591947863,-0.33121398043190825,0.12619707451242962,177.23730545043946,177.89774560286722,176.5768652980117
2023-09-07 12:35:00-04:00,177.64990234375,177.67999267578125,177.15179443359375,177.2100067138672,177.2100067138672,513448,177.26281051635743,47.395781334437714,-0.18727883851397564,-0.30242695204832176,0.11514811353434612,177.26281051635743,177.8759731716003,176.64964786111457
